run,iteration,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,fitness,run_time_sec
1,2,0.46070750557741014,0.0313375676109503,0.051900990026577,0.09285034607056586,0.12293861777851905,0.02154038694907634,193.68721656406794,199.73845233115912,11.131701595477958,46.10193920135498
2,2,0.46070750557741014,0.0313375676109503,0.051900990026577,0.09285034607056586,0.12293861777851905,0.02154038694907634,193.68721656406794,199.73845233115912,11.131701595477958,44.520713090896606
