run,iteration,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,fitness,run_time_sec
1,12,0.8800565869947338,0.4123319910786929,0.9477363205087119,0.9446676339274965,0.016873832178951886,0.08800384214453705,163.2297480672372,5.8201960431211575,16.469567857394335,
1,13,0.08445026028509928,0.9425353709904962,0.6560435711496446,0.6563363287093756,0.01334994410867174,0.7818251655122523,20.59014768510106,190.67049329536712,11.202470470195921,
1,14,0.31513451457015784,0.8284576125986478,0.9099751624885233,0.7118468795408575,0.8388785790692322,0.4170666149977984,27.137484893808022,196.242957827115,11.442542480191205,
1,15,0.162122133265571,0.847869833231505,0.0936558070298733,0.9442423094689596,0.7547293486850934,0.9528652015177517,45.1427265390697,181.0318216337984,14.035102102192829,
1,16,0.21399595594824744,0.20054372779752683,0.022779762184183427,0.5472437998945608,0.07303835910593637,0.04567773487929011,15.01044184755645,198.44900544448132,13.850285838441906,
1,17,0.014098590966574176,0.8367621103702576,0.27241428231040876,0.9644363551370487,0.9864018209760738,0.012392759439810108,0.18725685477096476,82.4241150110461,14.155637559163496,
1,18,0.7390140451378581,0.8899193922026584,0.38178914347276494,0.8128093761108447,0.27528127228566823,0.2635694861275676,2.2226537744946455,174.60671452085415,13.103513547020258,
1,19,0.684155413283525,0.6715207847350232,0.2625697591024979,0.9874093328455256,0.9782762344334259,0.11521989507247332,173.80617462151292,185.36995714470703,12.195216440994901,
1,20,0.36997584567639163,0.9750953313674692,0.9257971776504322,0.9878570676818295,0.6447984282983167,0.8676399462011172,169.2129565812045,192.7752030862467,12.132356910803304,56.17299556732178
2,1,0.02052714380526527,0.98031232800671,0.9294830662234154,0.9120577198293143,0.974513065178481,0.9053728328622952,64.25962556425506,30.433681640148293,12.63466669299185,
2,2,0.46070750557741014,0.0313375676109503,0.051900990026577,0.09285034607056586,0.12293861777851905,0.02154038694907634,193.68721656406794,199.73845233115912,11.131701595477958,
2,3,0.9968485216392031,0.9350588256868976,0.05104829374792286,0.14154520832521322,0.0605284403113997,0.7237640812566278,1.962958353736326,22.274382083440145,16.695565724498234,
2,4,0.97461160937105,0.10484783972201628,0.875055778893534,0.02503907256721416,0.9650316126177736,0.4970104198766665,154.14410095861982,4.544843032479079,23.84018200247219,
2,5,0.9737689921667214,0.1611327103484702,0.7123230449181239,0.948564361585176,0.13476056718173535,0.9893724492344629,105.38774655890066,182.02236665941177,16.781016848918114,
2,6,0.019570846097156425,0.05862724993828583,0.7644047416819955,0.7863533411054773,0.12826576934210643,0.035761184181010264,0.13532510152778343,67.3726740317272,14.250783806361198,
2,7,0.7184482323252895,0.974792293059064,0.10197319480373279,0.6654059637100621,0.9090367779007243,0.006848783944152337,40.563480498460855,187.13941178651476,11.300303764548756,
2,8,0.19911424678565542,0.06471195453731415,0.056005183399547076,0.08554736214575709,0.9025359025173724,0.7644185695308044,22.034891486711516,104.29573943509713,16.261778016053768,
2,9,0.12937021939788207,0.9224869640405772,0.789554277501393,0.021369450628766606,0.1410166748436501,0.01756872320435776,169.39194262788197,53.291280493823145,24.751712144005467,
2,10,0.10093401907008348,0.22389604441956468,0.1686827612526643,0.9597640890047179,0.41364050682726905,0.9208664422979044,199.2346589141522,26.37705673984827,15.315510814112034,
2,11,0.6860226167412505,0.9595585637665016,0.6385390704283521,0.13803938407388155,0.8223936493519751,0.9974101445614144,134.04369069028635,177.92660703673604,13.344751168057693,
2,12,0.8800565869947338,0.4123319910786929,0.9477363205087119,0.9446676339274965,0.016873832178951886,0.08800384214453705,163.2297480672372,5.8201960431211575,16.469567857394335,
2,13,0.08445026028509928,0.9425353709904962,0.6560435711496446,0.6563363287093756,0.01334994410867174,0.7818251655122523,20.59014768510106,190.67049329536712,11.202470470195921,
2,14,0.31513451457015784,0.8284576125986478,0.9099751624885233,0.7118468795408575,0.8388785790692322,0.4170666149977984,27.137484893808022,196.242957827115,11.442542480191205,
2,15,0.162122133265571,0.847869833231505,0.0936558070298733,0.9442423094689596,0.7547293486850934,0.9528652015177517,45.1427265390697,181.0318216337984,14.035102102192829,
2,16,0.21399595594824744,0.20054372779752683,0.022779762184183427,0.5472437998945608,0.07303835910593637,0.04567773487929011,15.01044184755645,198.44900544448132,13.850285838441906,
2,17,0.014098590966574176,0.8367621103702576,0.27241428231040876,0.9644363551370487,0.9864018209760738,0.012392759439810108,0.18725685477096476,82.4241150110461,14.155637559163496,
2,18,0.7390140451378581,0.8899193922026584,0.38178914347276494,0.8128093761108447,0.27528127228566823,0.2635694861275676,2.2226537744946455,174.60671452085415,13.103513547020258,
2,19,0.684155413283525,0.6715207847350232,0.2625697591024979,0.9874093328455256,0.9782762344334259,0.11521989507247332,173.80617462151292,185.36995714470703,12.195216440994901,
2,20,0.36997584567639163,0.9750953313674692,0.9257971776504322,0.9878570676818295,0.6447984282983167,0.8676399462011172,169.2129565812045,192.7752030862467,12.132356910803304,53.77020835876465
