run,iteration,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,fitness,run_time_sec
1,87,0.25669284286966243,0.8811791795024043,0.6837932114128693,0.6707981556515611,0.8001986436518965,0.8628995528019223,183.74262195827126,178.98933942022268,8.599100067763917,243.45157837867737
2,87,0.25669284286966243,0.8811791795024043,0.6837932114128693,0.6707981556515611,0.8001986436518965,0.8628995528019223,183.74262195827126,178.98933942022268,8.599100067763917,287.1580810546875
