run,iteration,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,fitness,run_time_sec
1,12,0.8800565869947338,0.4123319910786929,0.9477363205087119,0.9446676339274965,0.016873832178951886,0.08800384214453705,163.2297480672372,5.8201960431211575,16.469567857394335,
1,13,0.08445026028509928,0.9425353709904962,0.6560435711496446,0.6563363287093756,0.01334994410867174,0.7818251655122523,20.59014768510106,190.67049329536712,11.202470470195921,
1,14,0.44838239102070954,0.9815133110614089,0.07739638819948369,0.9944551099091457,0.06614172998452073,0.27506149833044513,189.33562431794385,165.14332743456845,13.133300751542146,
1,15,0.162122133265571,0.847869833231505,0.0936558070298733,0.9442423094689596,0.7547293486850934,0.9528652015177517,45.1427265390697,181.0318216337984,14.035102102192829,
1,16,0.21399595594824744,0.20054372779752683,0.022779762184183427,0.5472437998945608,0.07303835910593637,0.04567773487929011,15.01044184755645,198.44900544448132,13.850285838441906,
1,17,0.19470034181989648,0.8958183625463777,0.772384942569764,0.9805050172712578,0.8092617571606359,0.06512867142664125,54.23176492412472,196.09429208773065,11.558835433908449,
1,18,0.40769240063937484,0.3846009069227262,0.11739476620267708,0.8244060495054145,0.9609703059491093,0.11171270579353965,180.8751452065842,164.25159761663977,11.976393992414897,
1,19,0.9653901928283055,0.14004685085879304,0.12725097748042313,0.9599707779001808,0.14873578063262727,0.023040969099629105,199.77529754182353,194.7853095811123,14.041554588802242,
1,20,0.36997584567639163,0.9750953313674692,0.9257971776504322,0.9878570676818295,0.6447984282983167,0.8676399462011172,169.2129565812045,192.7752030862467,12.132356910803304,
1,21,0.3168280959415142,0.9898289098308263,0.9582464402673685,0.6008462376309835,0.9818195822881767,0.6719229305385435,7.011402560245102,185.92057230991378,25.107421464233443,
1,22,0.5811249587573295,0.34755382422301084,0.653344044577369,0.7296463339572673,0.41455648574859105,0.14535110572352172,170.14773417135962,36.141638204071924,12.533481806945687,
1,23,0.7411754043610354,0.11738402442281021,0.93486544335005,0.7527181882506887,0.7127136718522497,0.9506231141588276,110.30906843513581,16.79522204629278,13.459349642533486,
1,24,0.9362277136908228,0.8549682031640307,0.3703813249507004,0.17321018906940572,0.6704110299277083,0.4342950240905008,38.30629774978886,16.630519628188082,12.413731069327145,
1,25,0.5408386519087396,0.793594157749904,0.6602170224689419,0.55677843812831,0.2223225214007839,0.22221618704301516,39.8006773620809,84.49034434702656,20.94329485747528,
1,26,0.9765424067600156,0.24597150217763697,0.07738305403297957,0.6933624975478205,0.6938148002888459,0.20972638322809395,122.17395058677691,143.88220663950156,14.05829851942152,
1,27,0.10962960131349098,0.8278468170815291,0.6093097468635692,0.029613269645530904,0.2768526011855553,0.4031528792281063,58.597266781742576,73.58766385882774,26.006264086272708,
1,28,0.46622468608897527,0.7757134851902154,0.2056015910257144,0.9870828303823547,0.6752875441960651,0.07821123427721477,114.63770746393915,178.94311659007914,12.29835720175488,
1,29,0.26934166148615246,0.6374656813168165,0.7174990872877249,0.9020277829265353,0.6890321114805149,0.3921604972934334,195.91450852933585,176.802381996328,10.911280933076958,
1,30,0.12773802729278438,0.3727177118775614,0.7510965095792872,0.964971110447531,0.937884367762122,0.15109275442252557,156.7150525668432,95.99064900920789,13.25918232043973,
1,31,0.47100241463026093,0.12611193489711048,0.5484161980460848,0.8408471685215193,0.5261134127419088,0.11275167467863556,175.92617433092818,179.25881198954835,11.767818876998017,
1,32,0.08394880071822985,0.8371536975701908,0.44374283988494345,0.8438734602743474,0.12618067664210564,0.7496265250919952,171.6115360969867,186.85597626591064,11.523166990754142,
1,33,0.4556575084160831,0.9206266443798742,0.4709727213748739,0.8009064264852557,0.594202062055165,0.7304080112976646,188.51472617545716,98.92320317633201,11.518356209002324,
1,34,0.367808538500349,0.40018009453518677,0.20280766695674124,0.6356896784145816,0.3617486571128776,0.7127935141318519,172.3341122221855,186.1811052188416,12.893353354713188,
1,35,0.964781847576248,0.8971965389351151,0.05530803283544894,0.44925413478544785,0.9959645250309312,0.59234206267113,135.02996251992207,124.24223967418861,11.777519630786516,
1,36,0.6316869941710748,0.8672955492635191,0.14362168687238863,0.7954834595353247,0.9358575134413121,0.5174883655023104,69.82287885041902,5.6851805083095,15.085405220130038,
1,37,0.9491540872931705,0.7807129537579202,0.5601572654031978,0.8310763259905087,0.8822316079213056,0.17032356603360266,177.30218355078938,133.75863150651986,16.14485629662737,
1,38,0.23357736671606144,0.5170658276240908,0.8235406458067424,0.9715132855227057,0.49879953622287854,0.9776641074761457,179.30928845937703,125.8051975790067,14.167565230559545,
1,39,0.22707218827402165,0.13564113896093732,0.03929873865833994,0.9492374999747996,0.33016629331934955,0.013527748860713062,176.9089018670343,105.61792210285574,13.742501080811147,
1,40,0.019709635800548853,0.8801586305216152,0.4782986307554935,0.9729779996491208,0.44719960329662245,0.012075244295386423,105.41493921942877,193.08096118487572,11.837322538204191,
1,41,0.4874838165473986,0.8262739324456154,0.015103127485174395,0.1455830089836817,0.8101799710214581,0.2817939806953197,153.77318175430077,194.57406100048038,10.518576276684792,
1,42,0.45231728823445616,0.00346292049260688,0.042209889468740824,0.14330977724280092,0.7413245030692176,0.34095856365154886,192.0759413799357,193.24588480423955,12.007239385453058,
1,43,0.6818510518932774,0.8735601327476716,0.006652208966100637,0.022505415044371424,0.8996604253240955,0.8721138320399464,174.8623171460037,154.7894190193208,11.29268008574827,
1,44,0.645491541125113,0.9837503350908577,0.02542785994971064,0.19873557458725843,0.4851703809339004,0.6692411643052414,113.71380685999448,189.37953696532082,11.998210766570374,
1,45,0.9524274753772283,0.6463135215473352,0.20895711401204975,0.0012152610196201064,0.7329155772215812,0.32962755374541963,124.1461700779784,181.72651571522476,15.156870518755955,
1,46,0.1768990061977893,0.7294989424226015,0.07955142510852886,0.32826773759460115,0.8889775091831313,0.607393316021755,193.33301582445756,132.46906493056508,11.239062523250007,
1,47,0.08789566491584888,0.9113198974580656,0.16208747141626312,0.8947434147633841,0.9689334805506717,0.2881588057377791,146.98412369691394,180.11665925535803,10.924247389790441,
1,48,0.4313668348872016,0.8750616810902889,0.019998750941151,0.7799791044831256,0.9543443976690519,0.867310983469656,194.47996587816962,135.3119686537226,12.613696562983641,
1,49,0.1078682624470928,0.46914472719961575,0.06220132068340245,0.27419229035675674,0.9747978211444611,0.1603601527578259,199.14865936206837,195.4790070519568,10.365154693187879,
1,50,0.991292843786326,0.9085120795725735,0.0432020818180725,0.10369102374855721,0.9403989639520225,0.2660398720813818,37.25834423232946,7.647798856765434,14.413143251549474,
1,51,0.030816399244320225,0.14565940760837248,0.09268935112903187,0.44506351476195527,0.7004346473009215,0.09874949114025167,121.28828308539781,193.45176842002542,11.924093441650667,
1,52,0.04061683279333572,0.5161082735414292,0.30848658098512827,0.9886565306897138,0.8005352797552757,0.10307113650359401,7.654970838853714,194.4847527107964,13.327887027486208,
1,53,0.0020896375317870364,0.9783953640758671,0.5255959743111605,0.7159814625713594,0.680290806681711,0.524289442869168,190.6213714974743,171.62102471975726,9.256151586906126,
1,54,0.41658607193080543,0.9728281817084036,0.3156409200239856,0.3384840884609426,0.8428391082561217,0.4089920747846245,161.4570454197055,192.89579971225626,14.321596205981324,
1,55,0.22203622521393807,0.4294468721344392,0.002027654470221796,0.22349389552850296,0.4217132186973426,0.10777490108557686,185.32217930943725,152.0060598468635,11.871414541748651,
1,56,0.167716012444586,0.9638957894002109,0.8300648362404556,0.9438968629164131,0.3309548273662277,0.3660161146006169,198.35751437594098,120.35312981411938,11.874811323189434,
1,57,0.02789192030822152,0.8960691139473651,0.3434835850415163,0.9471262511393722,0.6559564737028839,0.6375787396730098,117.65175438505075,93.95092889473705,13.500139920016395,
1,58,0.03714594991830822,0.8887978398042372,0.0649835318952443,0.8412209269471069,0.7231698991999816,0.8621047366211966,193.72427302441906,187.8782257049009,11.825745821834873,
1,59,0.8622914940289318,0.6171734939095995,0.07135619848322106,0.40221757144932146,0.5732011464269736,0.9348389756138158,191.41277715690575,64.1697118549746,13.71355674666957,
1,60,0.89242530777844,0.9383709272640848,0.005192539952951769,0.3836444987755355,0.8837404167496667,0.9417102139692335,84.68872913201875,133.88862394600477,13.221859626021477,
1,61,0.2706930764326798,0.7194857899024796,0.164138082481607,0.7132474409826455,0.09703827288611988,0.9706897707088148,2.8397616585706515,187.80490362867525,15.284129737261068,
1,62,0.05614407826737522,0.4445890288806137,0.39126162317898017,0.8222836203460727,0.9940110865950085,0.5166960000388773,180.42036550095642,194.56859665331393,10.828423087962378,
1,63,0.11816884048573417,0.6646061694013924,0.02303010899376301,0.29236003435940083,0.9930316756780836,0.3739063343098983,96.39145013904276,174.75125649941805,11.944152281897084,
1,64,0.2838943246239911,0.8681617124034233,0.8356892120491299,0.9661240927971846,0.9257539757177919,0.5406431322519701,193.72301114098784,49.05120080837824,12.78339252013988,
1,65,0.4589041982450558,0.425315322946729,0.012340994547766937,0.1745267178838601,0.904994543804762,0.03279251907973679,173.39122721156315,109.48073474792474,11.787433377321856,
1,66,0.8118404812003596,0.11546966657908964,0.05269724076811033,0.39006272593844227,0.13008418305251823,0.15122374622361112,199.72983682523292,66.80608521946361,14.114593385475311,
1,67,0.06827858008127685,0.6590367504181114,0.5013951462069004,0.8497296887828856,0.9879306469514767,0.10999026502643594,115.38395768569214,191.94879536220182,10.574791629056865,
1,68,0.012470089030818476,0.050037403049480456,0.5149679716465506,0.35403199769863025,0.16659003000638561,0.2729369077282855,179.82921262933695,188.5752070864707,25.138275052637322,
1,69,0.6271384568001914,0.7468795758884709,0.024217711635767025,0.06485701523216236,0.21697270973121774,0.11239706068932037,191.69965982706225,195.96124625784188,11.087962042439761,
1,70,0.8455669207516082,0.22079450029406034,0.026900282432491762,0.011944339488087596,0.29226867110884314,0.09789825953901932,142.07677849159083,184.02191997945053,12.22983699258245,
1,71,0.47585098474510124,0.3715128020211502,0.09949188472031667,0.5638267277022683,0.8243152848589407,0.2819764486088129,116.98296313267889,196.49703096201523,12.072218965778777,
1,72,0.7046201861078706,0.06502712729566451,0.5583000377514529,0.9278720191045763,0.6753803239192261,0.4806047559731247,198.31101927979535,39.43389707487634,15.942888686132006,
1,73,0.2695099403084156,0.8589811641902656,0.4156898440463984,0.97927384602608,0.44681310492651893,0.7442617210036804,198.400847346414,180.98374229602064,12.408266914982118,
1,74,0.172607810090122,0.9179228233968307,0.8402690622593665,0.5355339906722021,0.7948076523054445,0.9853038744546913,163.0702321042753,106.3748303744364,9.540938675702172,
1,75,0.4809620980000021,0.9361487938073058,0.8576415850270687,0.7500656620310511,0.7095996666349739,0.9392406636562345,135.57036787053278,19.219576253231835,11.548795823028737,
1,76,0.21685802513940555,0.936834236828947,0.7239690467345192,0.4163211288609042,0.11788606675619984,0.9853792802791327,191.78535808772003,141.0532961643343,10.85425318841097,
1,77,0.22659559763815595,0.9610647539234212,0.008290304846426566,0.5698457516401104,0.0647664226337119,0.9858371375999347,145.44687207207022,195.53584479218495,13.754360527718518,
1,78,0.21621299957178208,0.7561135597383436,0.4865916139159916,0.28482811516038997,0.9948521680854417,0.9606980177602472,187.418226811418,52.32326150130922,9.10845947498329,
1,79,0.3540787603025568,0.9412519790547861,0.2630177841088013,0.2973906622086123,0.7683074121380409,0.9968303754988495,153.2470431175134,84.86342737413877,10.444673844762468,
1,80,0.034479429894922475,0.7009097324189218,0.648793392978907,0.7780840435448538,0.9300779543743452,0.9375151421410624,168.5532992455811,22.047919242828968,11.577946307306437,
1,81,0.550445691233548,0.8995907126870457,0.3426755030922123,0.16668718059533105,0.9090442586098098,0.8612493255733358,196.26211513496435,11.37414424675653,10.011676790208876,
1,82,0.7584506458800504,0.9982096771310233,0.8192302308759666,0.1496415486133541,0.9851397161901264,0.9340527408744927,111.07884230826595,13.518415754663522,15.820093041188144,
1,83,0.08167265369412813,0.8739689765721576,0.7070422080610549,0.2584613290143465,0.7182476871098797,0.923968819461252,183.87338973370697,85.70246511820837,12.26735362975302,
1,84,0.33712573702741466,0.6363711791979976,0.13333092103631927,0.5264108509062094,0.9790918379705476,0.8367960686912476,194.45263589937588,18.019656565079785,12.91956578123316,
1,85,0.2745058977264284,0.46164878826642,0.41948985007947837,0.3613934551547723,0.8369470962423493,0.9751468009982626,187.7690478247576,143.03447184657227,9.982183933726846,
1,86,0.6074574829013635,0.6668710257165786,0.7095250666219299,0.5429647441086977,0.8234952395539862,0.9086482553810937,193.8758352021141,46.68326654710566,11.854451869242041,
1,87,0.25669284286966243,0.8811791795024043,0.6837932114128693,0.6707981556515611,0.8001986436518965,0.8628995528019223,183.74262195827126,178.98933942022268,8.599100067763917,
1,88,0.20528735262351483,0.6559148091792405,0.607090742817452,0.49045191995734816,0.9554255548998626,0.8057418656579852,184.8705931202773,136.6343667090063,11.920932958106093,
1,89,0.14112775467999117,0.2627567587777311,0.004938068867133549,0.09046956431771613,0.609045491676913,0.9645240951940455,198.6611537977243,121.5808564179855,14.207134992215014,
1,90,0.3519754937255102,0.9826245158174711,0.5398366849289377,0.5940566954561879,0.16318999111751242,0.8601954698627219,139.6966560952222,194.66628486394995,9.925908541288944,
1,91,0.07162867121812,0.8029573934011007,0.8662490658060004,0.7046142913719724,0.13324289597201477,0.9110719100685006,151.550085112667,171.79798505991405,9.864740774661724,
1,92,0.1254996507007835,0.9855677817498926,0.7549768095902917,0.9088283536893732,0.6675803724101653,0.8266792498815636,151.5898943688366,126.34803498419444,11.751206790579491,
1,93,0.061002162950858585,0.6482104029869156,0.8406958990657749,0.5870355008721729,0.4526341552253159,0.9169723844951305,197.44964820392968,175.66588221054374,11.692696631647179,
1,94,0.5822610871317593,0.7691174087395105,0.2889847838225661,0.46339272936858955,0.737454017104495,0.999937159918041,178.46004646750438,127.83915131265134,11.08625095529186,
1,95,0.9248955575491558,0.9052507422764616,0.11762363046980051,0.3704698546339601,0.5205825456642093,0.13040132033443635,156.53666095693433,21.767198773634462,13.044675789693908,
1,96,0.2689331117384781,0.8031564042369845,0.9307729708157035,0.23132672095821805,0.1124388676320438,0.9940798777410084,74.08992082509813,193.15016266706718,16.030222880092023,
1,97,0.6391275390657956,0.7703037269256996,0.054284746658178507,0.44558679029629855,0.4320665941406836,0.043479007683046356,185.87214851428178,150.36451722532368,11.604879636752953,
1,98,0.8215492345919326,0.9993144533861184,0.9763612481203744,0.7986848824811927,0.07381994537360637,0.8562072341704836,195.83840258769337,122.34072223807885,11.864672923522706,
1,99,0.4381615083038177,0.8684305259834908,0.9871098996925693,0.603534907254875,0.07673499363912961,0.6042989316024404,192.19193833997102,166.4393001245723,25.12759622687949,
1,100,0.8509229353743879,0.9957726271686086,0.6070908922253107,0.8823397607250468,0.26365509462890124,0.9741999430584896,190.05626930959065,39.06362791271073,14.991636274478132,243.45157837867737
2,1,0.02052714380526527,0.98031232800671,0.9294830662234154,0.9120577198293143,0.974513065178481,0.9053728328622952,64.25962556425506,30.433681640148293,12.63466669299185,
2,2,0.46070750557741014,0.0313375676109503,0.051900990026577,0.09285034607056586,0.12293861777851905,0.02154038694907634,193.68721656406794,199.73845233115912,11.131701595477958,
2,3,0.9968485216392031,0.9350588256868976,0.05104829374792286,0.14154520832521322,0.0605284403113997,0.7237640812566278,1.962958353736326,22.274382083440145,16.695565724498234,
2,4,0.97461160937105,0.10484783972201628,0.875055778893534,0.02503907256721416,0.9650316126177736,0.4970104198766665,154.14410095861982,4.544843032479079,23.84018200247219,
2,5,0.9737689921667214,0.1611327103484702,0.7123230449181239,0.948564361585176,0.13476056718173535,0.9893724492344629,105.38774655890066,182.02236665941177,16.781016848918114,
2,6,0.019570846097156425,0.05862724993828583,0.7644047416819955,0.7863533411054773,0.12826576934210643,0.035761184181010264,0.13532510152778343,67.3726740317272,14.250783806361198,
2,7,0.7184482323252895,0.974792293059064,0.10197319480373279,0.6654059637100621,0.9090367779007243,0.006848783944152337,40.563480498460855,187.13941178651476,11.300303764548756,
2,8,0.19911424678565542,0.06471195453731415,0.056005183399547076,0.08554736214575709,0.9025359025173724,0.7644185695308044,22.034891486711516,104.29573943509713,16.261778016053768,
2,9,0.12937021939788207,0.9224869640405772,0.789554277501393,0.021369450628766606,0.1410166748436501,0.01756872320435776,169.39194262788197,53.291280493823145,24.751712144005467,
2,10,0.10093401907008348,0.22389604441956468,0.1686827612526643,0.9597640890047179,0.41364050682726905,0.9208664422979044,199.2346589141522,26.37705673984827,15.315510814112034,
2,11,0.6860226167412505,0.9595585637665016,0.6385390704283521,0.13803938407388155,0.8223936493519751,0.9974101445614144,134.04369069028635,177.92660703673604,13.344751168057693,
2,12,0.8800565869947338,0.4123319910786929,0.9477363205087119,0.9446676339274965,0.016873832178951886,0.08800384214453705,163.2297480672372,5.8201960431211575,16.469567857394335,
2,13,0.08445026028509928,0.9425353709904962,0.6560435711496446,0.6563363287093756,0.01334994410867174,0.7818251655122523,20.59014768510106,190.67049329536712,11.202470470195921,
2,14,0.44838239102070954,0.9815133110614089,0.07739638819948369,0.9944551099091457,0.06614172998452073,0.27506149833044513,189.33562431794385,165.14332743456845,13.133300751542146,
2,15,0.162122133265571,0.847869833231505,0.0936558070298733,0.9442423094689596,0.7547293486850934,0.9528652015177517,45.1427265390697,181.0318216337984,14.035102102192829,
2,16,0.21399595594824744,0.20054372779752683,0.022779762184183427,0.5472437998945608,0.07303835910593637,0.04567773487929011,15.01044184755645,198.44900544448132,13.850285838441906,
2,17,0.19470034181989648,0.8958183625463777,0.772384942569764,0.9805050172712578,0.8092617571606359,0.06512867142664125,54.23176492412472,196.09429208773065,11.558835433908449,
2,18,0.40769240063937484,0.3846009069227262,0.11739476620267708,0.8244060495054145,0.9609703059491093,0.11171270579353965,180.8751452065842,164.25159761663977,11.976393992414897,
2,19,0.9653901928283055,0.14004685085879304,0.12725097748042313,0.9599707779001808,0.14873578063262727,0.023040969099629105,199.77529754182353,194.7853095811123,14.041554588802242,
2,20,0.36997584567639163,0.9750953313674692,0.9257971776504322,0.9878570676818295,0.6447984282983167,0.8676399462011172,169.2129565812045,192.7752030862467,12.132356910803304,
2,21,0.3168280959415142,0.9898289098308263,0.9582464402673685,0.6008462376309835,0.9818195822881767,0.6719229305385435,7.011402560245102,185.92057230991378,25.107421464233443,
2,22,0.5811249587573295,0.34755382422301084,0.653344044577369,0.7296463339572673,0.41455648574859105,0.14535110572352172,170.14773417135962,36.141638204071924,12.533481806945687,
2,23,0.7411754043610354,0.11738402442281021,0.93486544335005,0.7527181882506887,0.7127136718522497,0.9506231141588276,110.30906843513581,16.79522204629278,13.459349642533486,
2,24,0.9362277136908228,0.8549682031640307,0.3703813249507004,0.17321018906940572,0.6704110299277083,0.4342950240905008,38.30629774978886,16.630519628188082,12.413731069327145,
2,25,0.5408386519087396,0.793594157749904,0.6602170224689419,0.55677843812831,0.2223225214007839,0.22221618704301516,39.8006773620809,84.49034434702656,20.94329485747528,
2,26,0.9765424067600156,0.24597150217763697,0.07738305403297957,0.6933624975478205,0.6938148002888459,0.20972638322809395,122.17395058677691,143.88220663950156,14.05829851942152,
2,27,0.10962960131349098,0.8278468170815291,0.6093097468635692,0.029613269645530904,0.2768526011855553,0.4031528792281063,58.597266781742576,73.58766385882774,26.006264086272708,
2,28,0.46622468608897527,0.7757134851902154,0.2056015910257144,0.9870828303823547,0.6752875441960651,0.07821123427721477,114.63770746393915,178.94311659007914,12.29835720175488,
2,29,0.26934166148615246,0.6374656813168165,0.7174990872877249,0.9020277829265353,0.6890321114805149,0.3921604972934334,195.91450852933585,176.802381996328,10.911280933076958,
2,30,0.12773802729278438,0.3727177118775614,0.7510965095792872,0.964971110447531,0.937884367762122,0.15109275442252557,156.7150525668432,95.99064900920789,13.25918232043973,
2,31,0.47100241463026093,0.12611193489711048,0.5484161980460848,0.8408471685215193,0.5261134127419088,0.11275167467863556,175.92617433092818,179.25881198954835,11.767818876998017,
2,32,0.08394880071822985,0.8371536975701908,0.44374283988494345,0.8438734602743474,0.12618067664210564,0.7496265250919952,171.6115360969867,186.85597626591064,11.523166990754142,
2,33,0.4556575084160831,0.9206266443798742,0.4709727213748739,0.8009064264852557,0.594202062055165,0.7304080112976646,188.51472617545716,98.92320317633201,11.518356209002324,
2,34,0.367808538500349,0.40018009453518677,0.20280766695674124,0.6356896784145816,0.3617486571128776,0.7127935141318519,172.3341122221855,186.1811052188416,12.893353354713188,
2,35,0.964781847576248,0.8971965389351151,0.05530803283544894,0.44925413478544785,0.9959645250309312,0.59234206267113,135.02996251992207,124.24223967418861,11.777519630786516,
2,36,0.6316869941710748,0.8672955492635191,0.14362168687238863,0.7954834595353247,0.9358575134413121,0.5174883655023104,69.82287885041902,5.6851805083095,15.085405220130038,
2,37,0.9491540872931705,0.7807129537579202,0.5601572654031978,0.8310763259905087,0.8822316079213056,0.17032356603360266,177.30218355078938,133.75863150651986,16.14485629662737,
2,38,0.23357736671606144,0.5170658276240908,0.8235406458067424,0.9715132855227057,0.49879953622287854,0.9776641074761457,179.30928845937703,125.8051975790067,14.167565230559545,
2,39,0.22707218827402165,0.13564113896093732,0.03929873865833994,0.9492374999747996,0.33016629331934955,0.013527748860713062,176.9089018670343,105.61792210285574,13.742501080811147,
2,40,0.019709635800548853,0.8801586305216152,0.4782986307554935,0.9729779996491208,0.44719960329662245,0.012075244295386423,105.41493921942877,193.08096118487572,11.837322538204191,
2,41,0.4874838165473986,0.8262739324456154,0.015103127485174395,0.1455830089836817,0.8101799710214581,0.2817939806953197,153.77318175430077,194.57406100048038,10.518576276684792,
2,42,0.45231728823445616,0.00346292049260688,0.042209889468740824,0.14330977724280092,0.7413245030692176,0.34095856365154886,192.0759413799357,193.24588480423955,12.007239385453058,
2,43,0.6818510518932774,0.8735601327476716,0.006652208966100637,0.022505415044371424,0.8996604253240955,0.8721138320399464,174.8623171460037,154.7894190193208,11.29268008574827,
2,44,0.645491541125113,0.9837503350908577,0.02542785994971064,0.19873557458725843,0.4851703809339004,0.6692411643052414,113.71380685999448,189.37953696532082,11.998210766570374,
2,45,0.9524274753772283,0.6463135215473352,0.20895711401204975,0.0012152610196201064,0.7329155772215812,0.32962755374541963,124.1461700779784,181.72651571522476,15.156870518755955,
2,46,0.1768990061977893,0.7294989424226015,0.07955142510852886,0.32826773759460115,0.8889775091831313,0.607393316021755,193.33301582445756,132.46906493056508,11.239062523250007,
2,47,0.08789566491584888,0.9113198974580656,0.16208747141626312,0.8947434147633841,0.9689334805506717,0.2881588057377791,146.98412369691394,180.11665925535803,10.924247389790441,
2,48,0.4313668348872016,0.8750616810902889,0.019998750941151,0.7799791044831256,0.9543443976690519,0.867310983469656,194.47996587816962,135.3119686537226,12.613696562983641,
2,49,0.1078682624470928,0.46914472719961575,0.06220132068340245,0.27419229035675674,0.9747978211444611,0.1603601527578259,199.14865936206837,195.4790070519568,10.365154693187879,
2,50,0.991292843786326,0.9085120795725735,0.0432020818180725,0.10369102374855721,0.9403989639520225,0.2660398720813818,37.25834423232946,7.647798856765434,14.413143251549474,
2,51,0.030816399244320225,0.14565940760837248,0.09268935112903187,0.44506351476195527,0.7004346473009215,0.09874949114025167,121.28828308539781,193.45176842002542,11.924093441650667,
2,52,0.04061683279333572,0.5161082735414292,0.30848658098512827,0.9886565306897138,0.8005352797552757,0.10307113650359401,7.654970838853714,194.4847527107964,13.327887027486208,
2,53,0.0020896375317870364,0.9783953640758671,0.5255959743111605,0.7159814625713594,0.680290806681711,0.524289442869168,190.6213714974743,171.62102471975726,9.256151586906126,
2,54,0.41658607193080543,0.9728281817084036,0.3156409200239856,0.3384840884609426,0.8428391082561217,0.4089920747846245,161.4570454197055,192.89579971225626,14.321596205981324,
2,55,0.22203622521393807,0.4294468721344392,0.002027654470221796,0.22349389552850296,0.4217132186973426,0.10777490108557686,185.32217930943725,152.0060598468635,11.871414541748651,
2,56,0.167716012444586,0.9638957894002109,0.8300648362404556,0.9438968629164131,0.3309548273662277,0.3660161146006169,198.35751437594098,120.35312981411938,11.874811323189434,
2,57,0.02789192030822152,0.8960691139473651,0.3434835850415163,0.9471262511393722,0.6559564737028839,0.6375787396730098,117.65175438505075,93.95092889473705,13.500139920016395,
2,58,0.03714594991830822,0.8887978398042372,0.0649835318952443,0.8412209269471069,0.7231698991999816,0.8621047366211966,193.72427302441906,187.8782257049009,11.825745821834873,
2,59,0.8622914940289318,0.6171734939095995,0.07135619848322106,0.40221757144932146,0.5732011464269736,0.9348389756138158,191.41277715690575,64.1697118549746,13.71355674666957,
2,60,0.89242530777844,0.9383709272640848,0.005192539952951769,0.3836444987755355,0.8837404167496667,0.9417102139692335,84.68872913201875,133.88862394600477,13.221859626021477,
2,61,0.2706930764326798,0.7194857899024796,0.164138082481607,0.7132474409826455,0.09703827288611988,0.9706897707088148,2.8397616585706515,187.80490362867525,15.284129737261068,
2,62,0.05614407826737522,0.4445890288806137,0.39126162317898017,0.8222836203460727,0.9940110865950085,0.5166960000388773,180.42036550095642,194.56859665331393,10.828423087962378,
2,63,0.11816884048573417,0.6646061694013924,0.02303010899376301,0.29236003435940083,0.9930316756780836,0.3739063343098983,96.39145013904276,174.75125649941805,11.944152281897084,
2,64,0.2838943246239911,0.8681617124034233,0.8356892120491299,0.9661240927971846,0.9257539757177919,0.5406431322519701,193.72301114098784,49.05120080837824,12.78339252013988,
2,65,0.4589041982450558,0.425315322946729,0.012340994547766937,0.1745267178838601,0.904994543804762,0.03279251907973679,173.39122721156315,109.48073474792474,11.787433377321856,
2,66,0.8118404812003596,0.11546966657908964,0.05269724076811033,0.39006272593844227,0.13008418305251823,0.15122374622361112,199.72983682523292,66.80608521946361,14.114593385475311,
2,67,0.06827858008127685,0.6590367504181114,0.5013951462069004,0.8497296887828856,0.9879306469514767,0.10999026502643594,115.38395768569214,191.94879536220182,10.574791629056865,
2,68,0.012470089030818476,0.050037403049480456,0.5149679716465506,0.35403199769863025,0.16659003000638561,0.2729369077282855,179.82921262933695,188.5752070864707,25.138275052637322,
